bite_date,species,breed,gender,color,vaccination_yrs,vaccination_date,victim_zip,adv_issued,bite_location,quarantine_date,disposition,head_sent_date,release_date,results
2013-04-19,DOG,CHICHAUHUA,MALE,,,,,,BODY,,,,,
2013-04-22,DOG,LABRADOR RETRIV,FEMALE,BLACK,1,2012-05-17 0:00,40245,,BODY,,,,,
2013-04-23,CAT,,,,,,,,BODY,,,,,
2013-04-24,DOG,,,,,,,,,,,,,
2013-04-28,DOG,PYRENES,MALE,WHITE,1,2012-04-28 0:00,40223,,HEAD,,,,,
2013-04-25,DOG,,MALE,BLK BROWN,3,2010-07-31 0:00,,,BODY,,,,,
2013-04-25,DOG,,,,,,,,UNKNOWN,,,,,
2013-04-27,DOG,BEAGLE,FEMALE,BLK WHT,1,2012-04-08 0:00,,,UNKNOWN,,,,,
2013-04-28,DOG,,MALE,,1,2013-06-12 0:00,,,BODY,,,,,
2013-04-27,DOG,,,,,,,,BODY,,,,,
2013-04-24,DOG,GREAT DANE,,,1,2012-10-19 0:00,40205,,BODY,,,,,
2013-04-22,DOG,,,,,,,,BODY,,,,,
2013-04-27,DOG,ROTTWEILER,,,,,,,UNKNOWN,,,,,
2013-04-30,DOG,,FEMALE,BLK TAN,1,2012-06-18 0:00,,,BODY,,,,,
,DOG,,,,,,,,,,,,,
2013-04-30,CAT,,,,,,,,BODY,,,,2013-05-10 0:00,
2013-04-29,DOG,GERM SHEPHERD,,,,,40272,,BODY,,,,,
2013-04-27,DOG,,FEMALE,BRN,1,2012-11-11 0:00,40214,,BODY,,,,,
2013-04-29,CAT,,,TABBY,,,,,BODY,,,,,
2013-04-21,DOG,SAINT BERNARD,MALE,WHT BLK,,,,,BODY,,,,,
2013-04-24,DOG,BEAGLE,MALE,,,,,,BODY,,,,,
2013-04-24,CAT,,MALE,GRAY,,,,,BODY,,,,,
2013-05-01,DOG,PIT BULL,MALE,,1,2013-12-07 0:00,,,UNKNOWN,,,,,
2013-05-01,DOG,BOXER,FEMALE,BRN,3,2013-03-07 0:00,40013,,BODY,,,,,
2013-05-01,DOG,YORKSHIRE TERRIER,,BLONDE,1,2012-07-14 0:00,40241,,BODY,,,,,
2013-04-13,DOG,LHASA APSO,,GRAY BLK,,,,,,,,,,
2013-04-30,DOG,ALASK. MALAMUTE,MALE,GRAY BLK,,,,,BODY,,,,,
2013-05-02,DOG,PIT BULL,FEMALE,BLUE/WHITE,,,40211,,HEAD,,,,,
2013-05-02,DOG,SIBERAN HUSKY,FEMALE,WHTE,,,40204,,HEAD,,,,,
2013-05-04,DOG,GOLD RETRIEVER,FEMALE,BLONDE,1,2013-01-09 0:00,,,HEAD,,,,,
2013-05-04,DOG,AMER. BULL DOG,MALE,WHT BRN,,,,,HEAD,,,,,
2013-05-02,CAT,,MALE,ORANGE,,,,,BODY,,,,,
2013-05-01,DOG,PIT BULL,,,,,,,BODY,,,,2013-05-14 0:00,
2013-05-04,DOG,PIT BULL,,,,,,,BODY,,,,,
2013-05-02,CAT,,FEMALE,,1,2013-04-01 0:00,,,UNKNOWN,,,,,
2013-05-03,CAT,,MALE,BLACK,1,2013-04-29 0:00,,,UNKNOWN,,,,,
2013-05-03,DOG,PIT BULL,MALE,,,2011-11-03 0:00,40215,,BODY,,,,,
2013-05-02,DOG,HUSKY,MALE,,1,2013-06-13 0:00,,,BODY,,,,,
2013-05-04,DOG,,MALE,BLCK,1,2013-05-01 0:00,30067,,BODY,,,,,
2013-05-04,DOG,ROTTWEILER,MALE,BROWN,1,2012-02-12 0:00,,,UNKNOWN,,,,,
2013-05-04,DOG,,,,,,,,,,,,,
2013-05-04,DOG,,,,,,,,,,,,,
2013-05-04,DOG,,MALE,BLACK,3,2011-12-01 0:00,,,BODY,,,,,
2013-05-03,DOG,SHIH TZU,MALE,BLK WHITE,1,2012-01-14 0:00,40229,,HEAD,,,,,
2013-05-01,DOG,,FEMALE,TAN,,,,,BODY,,,,,
2013-05-05,DOG,CANE CORSO,MALE,TAN,,,39571,,BODY,,,,,
2013-05-02,DOG,,FEMALE,,1,2012-09-08 0:00,40243,,BODY,,,,,
2013-05-02,DOG,LABRADOR RETRIV,MALE,BLACK,,2012-11-01 0:00,40223,,BODY,,,,,
2013-05-02,DOG,GERM SHEPHERD,,,,2012-05-29 0:00,,,,,,,,
2013-05-04,DOG,,,,1,2012-10-09 0:00,40291,,BODY,,,,,
2013-05-03,DOG,,,,1,2013-01-24 0:00,,,UNKNOWN,,,,,
2013-05-01,,,,,,,,,UNKNOWN,,,,,
2013-05-06,DOG,PIT BULL,,,,,40204,,UNKNOWN,,,,,
2013-05-06,DOG,MASTIF,MALE,BRINDLE,1,2012-10-19 0:00,,,UNKNOWN,,,,,
2013-05-02,,,,,,,,,UNKNOWN,,,,,
2013-05-02,DOG,,,WHT TAN,1,2013-05-08 0:00,,,BODY,,,,,
2013-05-01,DOG,PIT BULL,MALE,BRINDLE,,,40208,,BODY,,,,,
2013-05-07,DOG,CHICHAUHUA,MALE,BROWN,1,2012-12-17 0:00,40220,,UNKNOWN,,,,,
2013-05-07,DOG,PIT BULL,MALE,WHT BRN,,,,,BODY,,,,2013-05-17 0:00,
2013-05-08,,,,,,,,,BODY,,,,,
2013-05-08,DOG,PIT BULL,MALE,BLK WHITE,,,40215,,UNKNOWN,,,,,
2013-05-07,DOG,,,,,2012-01-17 0:00,40214,,BODY,,,,,
2013-05-09,DOG,,,,,,,,BODY,,,,,
2013-05-09,DOG,PIT BULL,FEMALE,BRN BLK,1,2013-05-29 0:00,,,BODY,,,,,
2013-05-09,DOG,GOLD RETRIEVER,MALE,GOLDEN,1,2013-03-16 0:00,,,BODY,,,,,
2013-05-09,DOG,,MALE,,1,2013-02-20 0:00,40216,,UNKNOWN,,,,,
2013-05-10,DOG,,FEMALE,BLACK,,,40047,,HEAD,,,,,
2013-05-03,DOG,,MALE,GRY BLK,1,2013-05-06 0:00,40299,,BODY,,,,,
2013-05-03,DOG,POODLE,FEMALE,WHTE,1,2013-01-07 0:00,40299,,BODY,,,,,
2013-05-10,CAT,,,,,,,,,,,,,
2013-05-11,CAT,,MALE,TABBY WHIT,,2013-05-11 0:00,,,,,,,,
2013-05-10,DOG,PIT BULL,MALE,GOLD WHITE,1,2013-05-31 0:00,,,BODY,,,,,
2013-05-08,DOG,ROTTWEILER,MALE,TAN BLK,1,2013-05-25 0:00,40215,,BODY,,,,,
2013-05-07,DOG,,MALE,TAN BLCK,1,2013-05-31 0:00,40203,,BODY,,,,,
2013-05-09,DOG,,FEMALE,BRN CREAM,1,2013-06-01 0:00,40219,,BODY,,,,,
2013-05-11,DOG,BASSET HOUND,MALE,BROWN,,,,,HEAD,,,,,
2013-05-12,DOG,BOSTON TERRIER,,,,,,,HEAD,,,,,
2013-05-10,,,,,,,,,BODY,,,,,
2013-05-08,CAT,,,,,,,,UNKNOWN,,,,,
2013-05-11,DOG,ROTTWEILER,,,,,,,BODY,,,,,
2013-05-13,CAT,,MALE,BLK GRY WH,1,2013-06-07 0:00,,,BODY,,,,,
2013-05-11,DOG,,,BLACK,,,,,BODY,,,,,
2013-05-13,CAT,,,,,,,,BODY,,,,,
2013-05-13,DOG,,,,,,40229,,BODY,,,,,
2013-05-13,CAT,,,,1,2012-12-10 0:00,,,UNKNOWN,,,,,
2013-05-07,CAT,,,,,,,,BODY,,,,,
2013-05-13,DOG,GREAT DANE,,,,,,,BODY,,,,,
2013-05-13,DOG,,MALE,YELLOW,,,,,BODY,,,,,
2013-05-13,DOG,PIT BULL,,,,,,,UNKNOWN,,,,,
2013-05-14,DOG,LABRADOR RETRIV,MALE,YELLOW,1,2013-02-11 0:00,40207,,BODY,,,,,
2013-05-14,DOG,PIT BULL,FEMALE,LADY,,,,,BODY,,,,,
2013-05-14,DOG,PIT BULL,,,1,2013-05-15 0:00,40212,,BODY,,,,,
2013-05-05,DOG,BEAGLE,,BLACK,1,2012-12-26 0:00,40241,,BODY,,,,,
2013-05-15,DOG,LABRADOR RETRIV,,BLACK,,,,,BODY,,,,,
2013-05-13,DOG,BORDER COLLIE,,,,2013-05-17 0:00,,,BODY,,,,,
2013-05-11,CAT,,,,,,,,BODY,,,,,
2013-05-09,DOG,PIT BULL,FEMALE,BRINDLE,1,2012-06-06 0:00,40213,,BODY,,,,,
2013-05-14,DOG,CHICHAUHUA,MALE,WHITE,1,2011-06-30 0:00,,,BODY,,,,,
2013-05-14,DOG,PIT BULL,MALE,BUFF,,2013-04-01 0:00,40218,,BODY,,,,,
2013-05-16,CAT,,,,,,,,UNKNOWN,,,,,
2013-05-18,DOG,GERM SHEPHERD,,,1,2013-01-16 0:00,,,HEAD,,,,,
2013-05-16,DOG,,,BROWN,1,2013-05-17 0:00,40218,,BODY,,,,,
2013-05-15,CAT,,MALE,WHITE,3,2012-05-11 0:00,,,BODY,,,,,
2013-05-18,DOG,,FEMALE,WHITE,3,2013-06-03 0:00,40223,,BODY,,,,,
2013-05-18,DOG,,MALE,BLK WHITE,3,2010-06-07 0:00,40207,,BODY,,,,,
2013-05-18,DOG,BEAGLE,,BLK WHT,,,,,BODY,,,,,
2013-05-18,DOG,BOXER,FEMALE,,1,2012-10-23 0:00,,,,,,,,
2013-05-17,DOG,,,,,,,,UNKNOWN,,,,,
2013-05-19,DOG,ROTTWEILER,FEMALE,TAN,1,2012-08-13 0:00,,,UNKNOWN,,,,,
2013-05-20,DOG,,MALE,WHITE,,2013-06-07 0:00,,,BODY,,,,,
2013-05-20,DOG,,MALE,,3,2012-03-07 0:00,,,HEAD,,,,,
2013-05-19,DOG,,MALE,BLK TAN,3,2011-10-31 0:00,,,BODY,,,,,
2013-05-20,DOG,PIT BULL,,,,,,,BODY,,,,,
2013-05-20,DOG,AMER. BULL DOG,MALE,,3,2013-02-07 0:00,,,BODY,,,,,
2013-05-16,DOG,,FEMALE,,3,2011-03-26 0:00,40220,,BODY,,,,,
2013-05-14,CAT,,MALE,OR WHITE,,,40206,,BODY,,,,,
,DOG,GOLD RETRIEVER,FEMALE,,,,,,,,,,,
2013-05-17,DOG,CHICHAUHUA,FEMALE,,,,,,BODY,,,,,
2013-05-17,CAT,,,,,,,,BODY,,,,,
2013-05-22,CAT,,MALE,BLACK,,,,,BODY,,,,,
2013-05-20,CAT,,,,,,,,BODY,,,,,
2013-05-20,DOG,BEAGLE,MALE,,3,2011-07-08 0:00,,,HEAD,,,,,
2013-05-22,DOG,,,BRN WHITE,,,,,BODY,,,,,
2013-05-20,DOG,,,,,,,,UNKNOWN,,,,,
2013-05-21,DOG,,MALE,BROWN,,,,,BODY,,,,,
2013-05-22,DOG,POMERANIAN,MALE,WHITE,1,2013-01-23 0:00,,,BODY,,,,,
2013-05-23,DOG,,MALE,BLK GRAY,1,2012-10-10 0:00,,,BODY,,,,,
2013-05-24,DOG,,MALE,BLK TAN,3,2012-06-16 0:00,,,,,,,,
2013-05-25,DOG,,,BLACK,,,,,BODY,,,,,
2013-05-26,DOG,AMER. BULL DOG,MALE,,1,2013-03-18 0:00,,,UNKNOWN,,,,,
2013-05-26,DOG,PIT BULL,,,1,2013-06-03 0:00,,,BODY,,,,,
2013-05-26,CAT,,MALE,BLK GRAY,1,2013-06-18 0:00,,,UNKNOWN,,,,,
2013-05-26,DOG,LABRADOR RETRIV,MALE,,1,2012-08-06 0:00,40118,,BODY,,,,,
2013-05-25,CAT,,FEMALE,,1,2013-04-15 0:00,40291,,BODY,,,,,
2013-05-27,DOG,ALASK. MALAMUTE,MALE,BRN,1,2013-07-08 0:00,40242,,BODY,,,,,
2016-05-26,CAT,,FEMALE,GRY BRN,1,2013-03-30 0:00,,,BODY,,,,,
2013-05-26,DOG,GREAT DANE,FEMALE,FAWN,,,,,BODY,,,,,
2013-05-26,CAT,,MALE,ORANGE,1,2014-04-02 0:00,40118,,UNKNOWN,,,,,
2013-05-26,CAT,,,,,,40118,,UNKNOWN,,,,,
2013-05-26,DOG,GERM SHEPHERD,,,,,,,UNKNOWN,,,,,
2013-05-28,DOG,PIT BULL,MALE,BLK WHT,3,2012-10-04 0:00,,,BODY,,,,,
2013-05-28,DOG,ENGLISH BULLDOG,MALE,WHITE,1,2013-06-22 0:00,,,HEAD,,,,,
2013-05-28,DOG,,,BLACK,,,,,BODY,,,,,
2013-05-28,DOG,PIT BULL,MALE,BRN WHITE,,,,,BODY,,,,,
2013-05-28,DOG,,MALE,WHT BLK,1,2012-07-27 0:00,,,BODY,,,,,
2013-05-25,DOG,,MALE,BRN WHITE,3,2012-12-05 0:00,,,BODY,,,,,
2013-05-28,DOG,,,BLACK,,,40204,,BODY,,,,,
2013-05-29,DOG,GERM SHEPHERD,,,1,2012-12-27 0:00,40245,,BODY,,,,,
2013-05-16,CAT,,,ORANGE,,,,,BODY,,,,,
2013-05-29,DOG,,FEMALE,BLK  BRIND,1,,,,BODY,,,,2013-06-10 0:00,
2013-05-30,DOG,GREAT DANE,,,,,,,BODY,,,,,
2013-05-30,DOG,,,,,,,,UNKNOWN,,,,,
2013-06-02,DOG,,FEMALE,BLONDE,1,2013-02-27 0:00,,,UNKNOWN,,,,,
2013-06-01,DOG,,FEMALE,WHT BRW,1,2013-01-14 0:00,40272,,BODY,,,,,
2013-06-02,DOG,,MALE,,1,2013-05-24 0:00,40475,,UNKNOWN,,,,,
2013-06-02,DOG,GERM SHEPHERD,,,,,40243,,BODY,,,,,
2013-05-30,DOG,,MALE,GOLDEN,1,2012-07-20 0:00,,,UNKNOWN,,,,,
2013-05-22,DOG,POMERANIAN,MALE,RED,1,2012-08-06 0:00,,,HEAD,,,,,
2013-05-16,DOG,,MALE,TAN,1,2012-12-05 0:00,40219,,BODY,,,,,
2013-05-26,DOG,YORKSHIRE TERRIER,FEMALE,GRAY BRN,1,2013-01-25 0:00,34994,,BODY,,,,,
2013-05-31,DOG,AAUST. TERR.,FEMALE,TRI,1,2013-04-30 0:00,,,BODY,,,,,
2013-05-28,DOG,,MALE,BLAK,1,2013-06-17 0:00,40216,,BODY,,,,,
2013-05-28,DOG,SHIH TZU,MALE,BLK WHT,,2013-06-25 0:00,40219,,BODY,,,,,
2013-05-30,DOG,,MALE,WHT BRN,1,2013-05-24 0:00,40204,,BODY,,,,,
2013-05-28,DOG,,FEMALE,TRI,1,2013-03-16 0:00,40299,,BODY,,,,,
2013-05-28,DOG,AAUST. TERR.,MALE,BLK BRN,,,40204,,BODY,,,,,
2013-06-01,DOG,PIT BULL,MALE,BRINDLE,,,,,BODY,,,,,
2013-06-01,DOG,,MALE,TRI,3,2011-02-04 0:00,40218,,HEAD,,,,,
2013-05-23,CAT,,FEMALE,TABBY,,,,,BODY,,,,,
2013-05-27,CAT,,,BLK,,,,,HEAD,,,,,
2013-05-24,CAT,,MALE,GRY WHT,,,,,BODY,,,,,
2013-06-04,DOG,PIT BULL,MALE,BROWN,1,2013-07-04 0:00,40212,,HEAD,,,,,
2013-06-04,DOG,CHICHAUHUA,MALE,BLACK,,,40291,,HEAD,,,,,
2013-06-05,CAT,,MALE,GRY BLK,,,,,BODY,,,,,
2013-06-05,DOG,,,,,,,,BODY,,,,,
2013-06-04,CAT,,,BLACK,1,2012-11-28 0:00,,,BODY,,,,,
2013-06-03,DOG,,MALE,BLACK,,,40241,,BODY,,,,,
2013-06-05,DOG,,,BLACK,,,,,BODY,,,,,
2013-06-04,CAT,,MALE,ORANGE TAN,3,2011-09-21 0:00,40245,,BODY,,,,,
2013-06-02,DOG,CHOW CHOW,MALE,BLACK,,,,,HEAD,,,,,
2013-06-06,,,,,,,,,BODY,,,,,
2013-06-09,DOG,PIT BULL,FEMALE,BROWN/WHIT,,,40214,,HEAD,,,,,
2013-06-08,DOG,PIT BULL,,,,,40065,,HEAD,,,,,
2013-06-10,DOG,PIT BULL,MALE,BRWN  WHT,1,2013-05-18 0:00,40229,,BODY,,,,,
2013-06-11,DOG,,MALE,GOLD,1,2013-06-11 0:00,,,HEAD,,,,,
2013-06-08,DOG,PIT BULL,,WHITE,,,,,BODY,,,,,
2013-06-10,CAT,,,,1,2013-05-01 0:00,,,BODY,,,,,
2013-06-09,DOG,,,,,,,,BODY,,,,,
2013-06-10,DOG,PIT BULL,FEMALE,,,,,,HEAD,,,,,
2013-06-07,DOG,PIT BULL,MALE,BLUE WHITE,1,2013-06-08 0:00,40215,,UNKNOWN,,,,,
2013-06-07,DOG,YORKSHIRE TERRIER,MALE,BRN BLK,,2013-06-13 0:00,40245,,BODY,,,,,
2013-06-11,DOG,,MALE,GRY BLACK,,,,,BODY,,,,,
2013-06-10,DOG,CHICHAUHUA,FEMALE,TAN,1,2013-05-15 0:00,40214,,BODY,,,,,
2013-06-07,DOG,,,,,,,,BODY,,,,,
2013-06-05,DOG,GERM SHEPHERD,MALE,BLK TAN,3,2012-05-25 0:00,40218,,BODY,,,,,
2013-06-05,DOG,GERM SHEPHERD,MALE,BLK YELLOW,1,2013-05-23 0:00,40218,,BODY,,,,,
2013-06-06,DOG,CHICHAUHUA,MALE,BLK WHT,,,,,BODY,,,,,
1952-05-28,DOG,,MALE,BROWN WHIT,1,2013-07-05 0:00,40213,,HEAD,,,,,
2013-06-15,DOG,CHICHAUHUA,MALE,BLACK,1,2013-05-23 0:00,,,HEAD,,,,,
2013-06-14,DOG,AMER. BULL DOG,MALE,,1,2013-06-28 0:00,40291,,HEAD,,,,,
2013-06-14,DOG,GREAT DANE,MALE,GRY BLK,3,2011-01-02 0:00,,,HEAD,,,,,
2013-06-15,DOG,,FEMALE,BLK WHT,3,2012-02-04 0:00,40208,,BODY,,,,,
2013-06-16,DOG,,,,,,,,BODY,,,,,
2013-06-14,DOG,DOTSON,MALE,,1,2013-07-10 0:00,,,UNKNOWN,,,,,
2013-06-14,DOG,,MALE,BLACK,3,2012-05-25 0:00,40223,,BODY,,,,,
2013-06-13,DOG,,FEMALE,GREY,1,2013-06-05 0:00,,,UNKNOWN,,,,,
2013-06-11,DOG,BEAGLE,FEMALE,TRI,1,2012-12-01 0:00,,,UNKNOWN,,,,,
2013-06-15,CAT,,FEMALE,TRI COLOR,1,2012-07-01 0:00,,,UNKNOWN,,,,,
2013-06-15,DOG,,,,3,2013-06-13 0:00,,,BODY,,,,,
2013-06-12,CAT,,MALE,BLACK,1,2013-06-18 0:00,40291,,BODY,,,,,
2013-06-15,DOG,,MALE,BROWN,1,2013-05-04 0:00,,,BODY,,,,,
2013-06-13,DOG,RAT TERRIER,FEMALE,GRAY,3,2013-07-24 0:00,40299,,BODY,,,,,
2013-06-11,DOG,DOTSON,MALE,BROWN,1,2012-08-07 0:00,40207,,BODY,,,,,
2013-06-15,DOG,,MALE,,,,,,,,,,,
2013-06-15,DOG,,FEMALE,BROWN,1,2012-11-13 0:00,60643,,BODY,,,,,
2013-06-14,DOG,MIN PIN,MALE,BLACK,1,2012-07-21 0:00,40220,,BODY,,,,,
2013-06-13,DOG,BULL DOG,,,,,,,BODY,,,,,
2013-06-13,DOG,PIT BULL,,,,,,,BODY,,,,,
2013-06-12,CAT,,,,,,,,BODY,,,,,
2013-06-13,DOG,LABRADOR RETRIV,MALE,BLK WHIT,3,2013-07-01 0:00,40202,,BODY,,,,,
2013-06-12,DOG,PIT BULL,FEMALE,GRY WHITE,1,2013-07-02 0:00,40212,,BODY,,,,,
2013-06-16,DOG,POMERANIAN,MALE,CREAM,1,2013-04-25 0:00,40210,,HEAD,,,,,
2013-06-15,DOG,LABRADOR RETRIV,MALE,BROWN,,2013-06-29 0:00,40245,,HEAD,,,,,
2013-06-17,DOG,,,,3,2012-04-03 0:00,40031,,HEAD,,,,,
2013-06-17,DOG,PIT BULL,,,,,,,HEAD,,,,,
2013-06-17,CAT,,,,,,,,UNKNOWN,,,,,
2013-06-17,DOG,PIT BULL,FEMALE,,,,,,UNKNOWN,,,,,
2013-06-17,DOG,,,,,,,,UNKNOWN,,,,,
2013-06-15,DOG,,,,,,,,,,,,,
2013-06-17,CAT,,,,,,,,,,,,,
2013-06-17,DOG,,,,,,,,BODY,,,,,
2013-06-19,DOG,,MALE,WHITE,1,2013-01-09 0:00,40241,,BODY,,,,,
2013-06-19,CAT,,MALE,GRAY WHT,,,,,BODY,,,,,
2013-06-19,DOG,,,,,,,,,,,,,
2013-06-07,DOG,,FEMALE,BLK TAN,,,40215,,BODY,,,,,
2013-06-08,DOG,AM BULLDOG,MALE,,,,,,BODY,,,,,
2013-06-09,CAT,,MALE,GRY WHIT,,,,,UNKNOWN,,,,,
2013-06-20,DOG,,,BROWN,,,,,BODY,,,,,
2013-06-20,DOG,,MALE,WHITE,3,2012-05-14 0:00,,,BODY,,,,,
2013-06-20,DOG,,,,,,40014,,BODY,,,,,
2013-06-20,DOG,,,YELLOW,1,2012-08-07 0:00,,,BODY,,,,,
2013-06-19,DOG,,FEMALE,GOLDEN,3,2011-08-11 0:00,40245,,BODY,,,,,
2013-06-19,DOG,,MALE,BLK GRY,1,2013-05-20 0:00,40204,,BODY,,,,,
2013-06-21,DOG,CHICHAUHUA,MALE,TAN,1,2013-08-01 0:00,40206,,UNKNOWN,,,,,
2013-06-21,DOG,LABRADOR RETRIV,MALE,BLACK,,2013-06-22 0:00,40272,,BODY,,,,,
2013-06-24,DOG,,,,,,,,BODY,,,,,
2013-06-19,CAT,,MALE,BLACK,,,,,BODY,,,,,
2013-06-20,DOG,,MALE,,3,2011-08-18 0:00,,,BODY,,,,,
2013-06-20,DOG,,,WHITE,,,,,BODY,,,,,
2013-06-22,CAT,,MALE,BLACK,,,40216,,BODY,,,,,
2013-06-16,DOG,CHOW CHOW,,,,,,,HEAD,,,,,
2013-06-21,DOG,PIT BULL,,,,,,,HEAD,,,,,
2013-06-22,DOG,,FEMALE,TRI,1,2012-10-16 0:00,40071,,BODY,,,,,
2013-06-24,DOG,GOLD RETRIEVER,,,3,2012-04-03 0:00,,,BODY,,,,,
2013-06-24,DOG,ENGLISH BULLDOG,FEMALE,WHT BLK,1,2012-08-01 0:00,,,BODY,,,,,
2013-06-24,CAT,,FEMALE,MULTI,,,,,BODY,,,,,
2013-06-24,DOG,,FEMALE,BROWN,1,2013-09-21 0:00,,,BODY,,,,,
2013-06-25,DOG,,MALE,,1,2013-12-12 0:00,40245,,BODY,,,,,
2013-06-21,DOG,LABRADOR RETRIV,MALE,BLACK,,2013-06-17 0:00,40216,,BODY,,,,,
2013-06-23,DOG,PIT BULL,MALE,WHITE,1,2012-10-05 0:00,40213,,HEAD,,,,,
2013-06-23,DOG,PIT BULL,FEMALE,BRN WHT,1,2013-07-10 0:00,40213,,BODY,,,,,
2013-06-18,CAT,,FEMALE,BLK WHITE,1,2012-10-08 0:00,40217,,BODY,,,,,
2013-06-19,DOG,SCHNAUZER,FEMALE,GRY AND CR,,,40218,,BODY,,,,,
2013-06-19,CAT,,MALE,WHT BLCK,,,,,BODY,,,,,
2013-06-20,CAT,,FEMALE,TORTIE,,,,,BODY,,,,,
2013-06-26,CAT,,,BLACK,,,40291,,,,,,,
2013-06-26,DOG,HUSKY,MALE,,1,2013-07-16 0:00,40213,,BODY,,,,,
2013-06-28,DOG,PIT BULL,MALE,BRINDLE,,,40204,,HEAD,,,,,
2013-06-30,DOG,,FEMALE,CREAM,1,2013-07-05 0:00,40218,,HEAD,,,,,
2013-06-28,DOG,SCHNAUZER,MALE,GRY WHT,3,2013-05-15 0:00,,,UNKNOWN,,,,,
2013-06-29,DOG,PEKINGESE,MALE,GOLD WHIT,,,,,BODY,,,,,
2013-06-29,CAT,,,,,,,,BODY,,,,,
2013-06-29,DOG,BASSET HOUND,FEMALE,RED,3,2011-06-07 0:00,40059,,UNKNOWN,,,,,
2013-06-30,DOG,,MALE,TAN/BLCK,1,2013-03-02 0:00,,,BODY,,,,,
2013-06-29,DOG,,,,,,47130,,BODY,,,,,
2013-06-28,DOG,PIT BULL,MALE,GRY BROWN,,,40218,,BODY,,,,,
2013-06-25,DOG,MIN PIN,MALE,BLK TAN,,2013-03-22 0:00,40215,,HEAD,,,,,
2013-06-28,DOG,,FEMALE,CREAM,1,2013-01-10 0:00,33418,,BODY,,,,,
2013-06-30,CAT,,FEMALE,GREY,1,2013-04-04 0:00,,,BODY,,,,,
2013-06-30,CAT,,MALE,WHT BROWN,1,2013-02-15 0:00,,,BODY,,,,,
2013-06-14,CAT,,,,,,,,UNKNOWN,,,,,
2013-06-28,CAT,,FEMALE,BLK WHT,,,,,BODY,,,,,
2013-06-30,DOG,PIT BULL,MALE,BRN WHT,,,,,BODY,,,,,
2013-06-30,DOG,PIT BULL,MALE,BLUE WHITE,,,,,BODY,,,,,
2013-06-28,DOG,,MALE,WHITE,,,,,BODY,,,,,
2013-06-28,DOG,PIT BULL,FEMALE,BRINDLE,,,40215,,BODY,,,,,
2013-06-28,RABBIT,,,,,,,,BODY,,,,,
2013-07-02,DOG,,MALE,WHITE,1,2013-02-28 0:00,,,UNKNOWN,,,,,
2013-07-02,CAT,,,,,,,,BODY,,,,,
2013-07-02,CAT,,FEMALE,,1,2012-12-06 0:00,,,UNKNOWN,,,,,
2013-06-30,CAT,,,,,,,,BODY,,,,,
2013-06-30,CAT,,,,,,,,UNKNOWN,,,,,
2013-07-03,CAT,,MALE,TAN,1,2012-11-06 0:00,40213,,BODY,,,,,
2013-07-03,DOG,PIT BULL,,,,,,,BODY,,,,,
2013-07-03,DOG,,MALE,CREAM,1,2012-08-13 0:00,40241,,BODY,,,,,
2013-07-04,CAT,,MALE,BLK GRY,,,,,BODY,,,,,
2013-07-04,DOG,,FEMALE,TAN WHITE,1,2012-09-14 0:00,,,BODY,,,,,
2013-07-04,CAT,,MALE,BUFF,1,2013-08-07 0:00,,,BODY,,,,,
2013-07-03,DOG,LABRADOR RETRIV,FEMALE,TAN,1,2013-07-19 0:00,,,UNKNOWN,,,,2013-07-15 0:00,
2013-07-02,DOG,,MALE,BLACK,,,47150,,UNKNOWN,,,,,
2013-07-06,DOG,SCHNAUZER,FEMALE,BLK WHT,1,2012-11-16 0:00,,,HEAD,,,,,
2013-07-06,DOG,,MALE,BROWN,3,2013-07-20 0:00,40258,,HEAD,,,,,
2013-07-07,DOG,,MALE,TAN,,,,,HEAD,,,,,
2013-07-06,DOG,PUG,MALE,,,2013-06-22 0:00,40214,,HEAD,,,,,
2013-07-05,DOG,ROTTWEILER,MALE,BRN BLK,1,2013-07-05 0:00,40219,,BODY,,,,,
2013-07-05,DOG,,MALE,BLACK,1,2013-08-02 0:00,40214,,BODY,,,,,
2013-07-06,DOG,,,,,,40229,,BODY,,,,,
2013-07-06,CAT,,MALE,,1,2012-09-24 0:00,40207,,BODY,,,,,
2013-07-06,DOG,,MALE,,1,2012-11-13 0:00,40207,,BODY,,,,,
2013-07-02,DOG,ROTTWEILER,MALE,BLK BRN,,,,,BODY,,,,,
2013-07-02,DOG,PIT BULL,MALE,BRN WHT,1,2013-02-04 0:00,40211,,BODY,,,,,
2013-07-01,DOG,PIT BULL,,BRN WHITE,,,,,BODY,,,,,
2013-07-02,DOG,PIT BULL,FEMALE,BLK WHT,,,40210,,BODY,,,,,
2013-07-07,DOG,,MALE,BLACK,,,40299,,BODY,,,,,
2013-07-09,DOG,,MALE,,,,40207,,BODY,,,,,
2013-07-09,DOG,,MALE,BLACK,,,40216,,BODY,,,,,
2013-07-09,DOG,,FEMALE,,,2012-12-18 0:00,,,BODY,,,,,
2013-07-10,CAT,,MALE,RED ORANGE,1,2013-08-01 0:00,,,HEAD,,,,,
2013-07-04,CAT,,,,,,,,UNKNOWN,,,,,
2013-07-06,DOG,,FEMALE,,1,2013-07-30 0:00,40291,,,,,,,
2013-07-10,DOG,WESTIE,MALE,WHITE,3,2013-07-02 0:00,40220,,BODY,,,,,
2013-07-10,DOG,PIT BULL,,,,,,,BODY,,,,,
