set_num,name,year,theme_id,matte,transparent
5509-1,Duplo Basic Bricks,2010,505,45.0,0.0
5510-1,Off-Road 4x4,1986,278,275.0,15.0
551-1,T Road Plates,1979,84,2.0,0.0
5512-1,LEGO XXL Box,2010,22,1587.0,21.0
5515-1,Fun Building with LEGO Bricks,2007,37,236.0,4.0
5517-1,XXL 1800,2007,37,1802.0,2.0
5519-1,Creator Bucket,2007,37,486.0,1.0
552-1,Curved Road Plates,1979,84,2.0,0.0
5521-1,Sea Jet,1993,278,397.0,3.0
5522-1,LEGO Golden Anniversary Set,2008,37,701.0,2.0
5524-1,Airport,2005,397,555.0,61.0
5525-1,Amusement Park,2005,397,1310.0,60.0
5526-1,Skyline,2005,397,2164.0,628.0
5528-1,Red Cannister,2007,37,704.0,0.0
5529-1,LEGO Basic Bricks,2010,37,326.0,0.0
5529-2,"LEGO Basic Bricks, Limited Edition",2010,37,326.0,0.0
553-1,Straight Road Plates,1979,84,2.0,0.0
5531-1,Police Motorcycle,2005,61,15.0,4.0
5532-1,Fire Car,2005,58,26.0,7.0
5533-1,Red Fury,1999,278,393.0,1.0
5537-1,Limited Edition [Blue Tub],2007,37,671.0,12.0
5538-1,Creative Bucket,2009,505,73.0,2.0
5539-1,Creative Bucket,2009,37,479.0,2.0
5540-1,Formula 1 Racer,1986,278,441.0,11.0
554-1,Exxon Fuel Tanker,1979,76,74.0,2.0
5541-1,Blue Fury,1995,278,421.0,10.0
5542-1,Black Thunder,1998,278,481.0,12.0
5549-1,LEGO Building Fun,2010,37,655.0,2.0
5550-1,Custom Rally Van,1991,278,497.0,27.0
555-1,Hospital,1976,420,228.0,1.0
555-2,Basic Set,1981,469,202.0,6.0
5560-1,Large Pink Brick Box,2009,37,395.0,7.0
556-1,Fire Emergency Van,1979,74,61.0,5.0
5561-1,Big Foot 4x4,1997,278,736.0,24.0
5563-1,Racing Truck,1999,278,761.0,27.0
557-1,Basic Building Set,1987,467,707.0,18.0
5571-1,Giant Truck,1996,278,1706.0,54.0
5573-1,LEGO Build & Play [Blue Tub],2008,37,616.0,34.0
5573-2,LEGO Build & Play (Red Tub),2009,37,614.0,34.0
5574-1,Lego Box,2008,48,280.0,0.0
5576-1,Basic Bricks -- Medium,2008,48,378.0,0.0
5578-1,Basic Bricks -- Large,2008,48,500.0,0.0
5580-1,Highway Rig,1986,278,648.0,35.0
558-1,Road Crane,1979,72,52.0,3.0
5581-1,Magic Flash,1993,278,764.0,39.0
5582-1,Ultimate Town Building Set,2008,37,691.0,13.0
5584-1,Fun with Wheels,2008,37,619.0,29.0
5585-1,Pink Brick Box,2008,37,220.0,1.0
5587-1,Basic Bricks with Fun Figures,2009,48,390.0,0.0
5589-1,Giant Box,2009,37,1588.0,12.0
5590-1,Whirl and Wheel Super Truck,1990,278,1019.0,57.0
5591-1,Mach II Red Bird Rig,1994,278,1132.0,54.0
5595-1,DUPLO Town Airport,2009,504,56.0,1.0
5599-1,Radio Control Racer,1998,117,291.0,3.0
5600-1,Radio Control Racer,1998,117,294.0,3.0
560-1,Town House with Garden,1979,69,252.0,0.0
560-2,Police Heliport,1973,421,162.0,8.0
5606-1,My First Train,2008,504,10.0,0.0
5609-1,Deluxe Train Set,2008,504,116.0,2.0
5610-1,Builder,2008,56,25.0,0.0
5611-1,Public Works,2008,63,34.0,0.0
5612-1,Police Officer,2008,61,21.0,4.0
5613-1,Firefighter,2008,58,29.0,1.0
561407-1,Charlie The Puppy,2014,494,13.0,0.0
561408-1,Summer Beach,2014,494,22.0,5.0
561409-1,Cookie Kitchen,2014,494,27.0,1.0
5614-1,The Good Wizard,2008,193,14.0,2.0
561410-1,Halloween Toy Shop,2014,494,27.0,2.0
561411-1,Cute Kitten,2014,496,22.0,2.0
561412-1,Christmas Tree,2014,494,34.0,1.0
561501-1,Penguin Ice Slide,2015,494,6.0,4.0
561502-1,Dressing Table,2015,494,14.0,8.0
561503-1,Bunny And Garden,2015,494,18.0,0.0
561504-1,Party And Cake,2015,494,22.0,1.0
561505-1,Picnic Set,2015,494,18.0,4.0
561506-1,Sweet Garden And Kitchen,2015,494,21.0,3.0
561507-1,Garden And Wheelbarrow,2015,494,20.0,0.0
561508-1,Turtle’s island,2015,494,19.0,0.0
561509-1,Guitar And Stage,2015,494,17.0,4.0
5615-1,The Knight,2008,193,23.0,0.0
561510-1,Trick Or Treat,2015,494,18.0,1.0
561511-1,Hedgehog In The Woods,2015,494,20.0,0.0
561512-1,Winter Fun,2015,494,24.0,0.0
5616-1,Mini Robot,2008,137,23.0,4.0
5617-1,Alien Jet,2008,137,15.0,7.0
5618-1,Troll Warrior,2008,193,19.0,0.0
5619-1,Crystal Hawk,2008,137,25.0,2.0
5620-1,Street Cleaner,2008,63,22.0,2.0
5621-1,Coast Guard Kayak,2008,55,21.0,0.0
5622-1,Duplo Basic Bricks - Large,2010,505,60.0,0.0
5623-1,Basic Bricks - Large,2010,48,450.0,0.0
5625-1,Police 4 x 4,2008,61,25.0,5.0
5626-1,Coast Guard Bike,2008,55,12.0,2.0
5627-1,Mini Bulldozer,2008,56,23.0,0.0
5638-1,Postman,2009,504,9.0,0.0
5639-1,Family House,2009,504,71.0,0.0
5642-1,Tipper Truck,2009,56,22.0,1.0
5643-1,Little Piggy,2010,504,4.0,0.0
5644-1,Chicken Coop,2010,504,12.0,0.0
5645-1,Farm Bike,2010,504,9.0,0.0
5646-1,Farm Nursery,2010,504,9.0,0.0
5649-1,Big Farm,2010,504,68.0,0.0
565-1,Moon Landing,1976,422,357.0,9.0
565-2,Build-N-Store Chest,1990,467,678.0,21.0
5657-1,Jessie's Round-Up,2010,504,18.0,0.0
5658-1,Pizza Planet Truck,2010,504,13.0,0.0
5659-1,The Great Train Chase,2010,504,39.0,0.0
566-1,Basic Set,1981,469,280.0,7.0
5679-1,Police Bike,2011,504,8.0,0.0
5680-1,Police Truck,2011,504,14.0,0.0
5681-1,Police Station,2011,504,60.0,0.0
5682-1,Fire Truck,2011,504,18.0,2.0
5685-1,Vet,2011,504,4.0,0.0
5700-1,LEGO Creator,1998,501,0.0,0.0
570-1,Fire House,1973,417,230.0,6.0
5701-1,LEGO Loco,1998,501,0.0,0.0
5706-1,LEGOLAND,1999,501,0.0,0.0
5714-1,LEGO Alpha Team,2000,501,0.0,0.0
5748-1,Duplo Creative Building Kit,2011,505,85.0,0.0
5749-1,Creative Building Kit,2011,37,651.0,9.0
575-1,Coast Guard Station,1978,71,290.0,11.0
575-2,Coast Guard Station (Canadian Edition),1978,71,273.0,11.0
5761-1,Mini Digger,2011,23,51.0,12.0
5761-1-b1,Off-Roader,2011,26,0.0,0.0
5762-1,Mini Plane,2011,23,48.0,10.0
5763-1,Dune Hopper,2011,23,137.0,5.0
5764-1,Rescue Robot,2011,23,148.0,9.0
5765-1,Transport Truck,2011,22,259.0,27.0
5766-1,Log Cabin,2011,38,354.0,11.0
5767-1,Cool Cruiser,2011,22,613.0,22.0
5770-1,Lighthouse Island,2011,22,512.0,19.0
577-1,Basic Set,1981,469,384.0,10.0
5771-1,Hillside House,2011,22,679.0,50.0
5785-1,Soccer Mania,2002,501,0.0,0.0
5793-1,Nurse's Car,2011,504,11.0,0.0
5795-1,Duplo Big City Hospital,2011,504,103.0,4.0
580-1,Brick Yard,1975,416,213.0,3.0
5801-1,Millimy the Fairy,1999,319,11.0,1.0
5802-1,Princess Rosaline,1999,319,4.0,2.0
5803-1,Iris,1999,319,5.0,0.0
5804-1,Witch's Cottage,1999,319,31.0,11.0
5805-1,Princess Rosaline's Room,1999,319,57.0,12.0
5807-1,The Royal Stable,1999,319,44.0,10.0
5808-1,The Enchanted Palace,1999,319,179.0,42.0
5810-1,Vanity Fun,1995,322,21.0,2.0
5811-1,Prince Justin,1999,319,3.0,1.0
5812-1,King,1999,319,7.0,1.0
5813-1,Lightning McQueen,2010,504,11.0,0.0
5814-1,Mater's Yard,2010,506,16.0,0.0
5817-1,Agent Mater,2011,504,11.0,0.0
5820-1,Garden Fun,1996,322,35.0,0.0
5821-1,Pamela's Picnic Time,1997,323,8.0,0.0
5822-1,Jennifer and Foal,1997,323,5.0,0.0
5823-1,The Good Fairy's Bedroom,2000,319,25.0,8.0
5824-1,The Good Fairy's House,2000,319,50.0,18.0
5825-1,Stella and the Fairy,2000,319,36.0,12.0
5826-1,The Queen's Room,2000,319,52.0,28.0
5827-1,Royal Coach,2000,319,72.0,19.0
5830-1,Fun-Day Sundaes,1995,323,29.0,3.0
5831-1,Adventurous Puppies,2001,319,11.0,5.0
5832-1,Vanilla's Magic Tea Party,2001,319,4.0,10.0
5833-1,Rosita's Wonderful Stable,2001,319,21.0,17.0
5834-1,The Enchanted Garden,2001,319,66.0,32.0
5835-1,Dance Studio,1996,322,34.0,4.0
5836-1,Beautiful Baby Princess,2002,319,19.0,4.0
5837-1,Flora's Bubbling Bath,2002,319,22.0,7.0
5838-1,The Wicked Madam Frost,2002,319,24.0,13.0
5840-1,Garden Playmates,1995,322,94.0,0.0
5841-1,Beach Fun,1998,323,34.0,11.0
5842-1,Vanilla's Frosty Sleighride,2002,319,27.0,6.0
5843-1,Queen Rose and the Little Prince Charming,2002,319,45.0,23.0
5844-1,Dolphin Windsurfer,1998,323,14.0,3.0
5845-1,Dolphin Show,1998,323,50.0,1.0
5846-1,Desert Island,1998,323,93.0,2.0
5847-1,Surfers' Paradise,1998,323,124.0,11.0
5848-1,Family Yacht / Luxury Cruiser,1998,323,206.0,22.0
5850-1,The Royal Crystal Palace,2002,319,114.0,39.0
585-1,Police Headquarters,1976,421,286.0,14.0
5853-1,Lucinda and Cressida,1997,323,5.0,0.0
5854-1,Pony Trekking,1997,323,48.0,6.0
5855-1,Riding Stables,1997,323,163.0,0.0
5856-1,Paprika and the Mischievous Monkey,2003,320,32.0,15.0
5857-1,Safran's Amazing Bazaar,2003,320,73.0,26.0
5858-1,"The Golden Palace, Blue Box",2003,320,147.0,32.0
5858-2,"The Golden Palace, Purple/Silver Box",2004,320,147.0,32.0
5859-1,Little Garden Fairy,2003,319,47.0,2.0
5860-1,Love 'N' Lullabies,1994,322,51.0,0.0
5861-1,Fairy Island,2003,319,89.0,18.0
5862-1,Flower Fairy Party [Blue Box],2003,319,124.0,30.0
5862-2,Flower Fairy Party [Purple/Silver Box],2004,319,123.0,32.0
5864-1,Mini Helicopter,2010,24,48.0,7.0
5865-1,Mini Dumper,2010,22,51.0,13.0
5866-1,Rotor Rescue,2010,38,148.0,9.0
5867-1,Super Speedster,2010,38,266.0,19.0
5868-1,Ferocious Creatures,2010,38,419.0,2.0
5870-1,Pretty Playland,1994,322,101.0,0.0
5871-1,Riding Stables,2002,323,163.0,0.0
5872-1,Golden Land Promo (Polybag),2003,320,25.0,11.0
5873-1,Fairyland Promo (Polybag),2003,319,19.0,1.0
5874-1,Nursery,1997,321,59.0,2.0
5875-1,Hospital Ward,1996,321,102.0,10.0
5876-1,Hospital Ward,1996,321,98.0,10.0
5877-1,Wedding Coach,2004,319,64.0,13.0
5880-1,Prize Pony Stables,1994,323,126.0,0.0
588-1,Police Headquarters,1979,80,355.0,21.0
5882-1,Ambush Attack,2012,481,79.0,7.0
5883-1,Tower Takedown,2012,481,132.0,9.0
5884-1,Raptor Chase,2012,481,248.0,21.0
5885-1,Triceratops Trapper,2012,481,256.0,23.0
5886-1,T-Rex Hunter,2012,481,474.0,13.0
5887-1,Dino Defense HQ,2012,481,759.0,35.0
5888-1,Ocean Interceptor,2012,481,207.0,21.0
5890-1,Pretty Wishes Playhouse,1994,322,226.0,6.0
5891-1,Apple Tree House,2010,38,542.0,7.0
5892-1,Sonic Boom,2010,38,525.0,23.0
5893-1,Offroad Power,2010,38,1041.0,39.0
5895-1,Villa Belville,1996,322,320.0,12.0
5898-1,Car Building Set,2010,37,121.0,18.0
5899-1,House Building Set,2010,37,125.0,5.0
5900-1,Adventurer - Johnny Thunder,1998,297,14.0,0.0
590-1,Engine Co. No. 9,1978,74,329.0,9.0
5901-1,River Raft,1999,299,18.0,1.0
5902-1,River Raft,1999,299,18.0,1.0
5903-1,Johnny Thunder and Baby T,2000,298,23.0,0.0
5904-1,Microcopter,2000,298,27.0,2.0
5905-1,Hidden Treasure,1999,299,32.0,1.0
5906-1,Ruler of the Jungle,1999,299,22.0,2.0
5909-1,Treasure Raiders set with Mummy Storage Container,1998,297,193.0,6.0
5911-1,Johnny Thunder's Plane,2000,298,23.0,0.0
5912-1,Hydrofoil,2000,298,20.0,0.0
5913-1,Dr. Lightning's Car,2000,298,22.0,0.0
5914-1,Baby T-Rex Trap,2000,298,23.0,0.0
5918-1,Scorpion Tracker,1998,297,34.0,1.0
5919-1,The Valley of the Kings,1998,297,160.0,9.0
5920-1,Island Racer,2000,298,51.0,5.0
5921-1,Research Glider,2000,298,55.0,3.0
5923-1,Western Picture Frame,2002,477,144.0,0.0
5924-1,Castle Picture Frame,2002,408,114.0,2.0
5925-1,Pontoon Plane,1999,299,69.0,4.0
5928-1,Bi-Wing Baron,1998,297,69.0,4.0
5929-1,Knight and Castle Building Set,2011,25,144.0,4.0
5930-1,Road Construction Building Set,2011,26,112.0,11.0
5932-1,My First LEGO Set,2011,22,222.0,8.0
5933-1,Airport Building Set,2011,24,285.0,30.0
5934-1,Dino Explorer,2000,298,86.0,5.0
5935-1,Island Hopper,2000,298,200.0,9.0
5936-1,Spider's Secret,1999,299,125.0,8.0
5938-1,Oasis Ambush,1998,297,83.0,0.0
5940-1,Doll House,2004,322,172.0,45.0
5941-1,Riding School,2004,323,177.0,4.0
5942-1,Pop Studio,2004,322,72.0,36.0
5943-1,Interior Designer,2004,322,87.0,10.0
5944-1,Cat Show,2004,322,18.0,14.0
5945-1,Winnie the Pooh's Picnic,2011,504,12.0,1.0
5946-1,Tigger's Expedition,2011,504,24.0,2.0
5948-1,Desert Expedition,1998,297,193.0,6.0
5950-1,Baby Ankylosaurus (Polybag),2001,386,37.0,0.0
5951-1,Baby Iguanodon (Polybag),2001,386,23.0,0.0
5952-1,Baby Brachiosaurus (Polybag),2001,386,31.0,0.0
5953-1,Baby Dimetrodon (Polybag),2001,386,20.0,0.0
5955-1,All Terrain Trapper,2000,298,191.0,2.0
5956-1,Expedition Balloon,1999,299,173.0,2.0
5958-1,Mummy's Tomb,1998,297,257.0,5.0
5960-1,The Mermaid Castle,2005,319,133.0,104.0
5961-1,Snow Queen,2005,319,34.0,23.0
5962-1,The Tinderbox,2005,319,50.0,39.0
5963-1,The Princess and the Pea,2005,319,39.0,12.0
5964-1,Thumbelina,2005,319,28.0,19.0
5965-1,Exo-Suit Robot,2006,389,23.0,1.0
5966-1,Glider,2006,389,18.0,6.0
5967-1,Takeshi Walker 2,2006,389,20.0,3.0
5969-1,Squidman Escape,2009,141,39.0,6.0
5970-1,Freeze Ray Frenzy,2009,141,73.0,15.0
5971-1,Gold Heist,2009,141,193.0,24.0
5972-1,Space Truck Getaway [Container Heist],2009,141,257.0,26.0
5973-1,Hyperspeed Pursuit,2009,141,406.0,70.0
5974-1,Galactic Enforcer,2009,141,759.0,97.0
5975-1,T-Rex Transport,2000,298,317.0,9.0
5976-1,River Expedition,1999,299,307.0,15.0
5977-1,Bears on the Beach,2001,323,11.0,10.0
5978-1,Sphinx Secret Surprise,1998,297,345.0,8.0
5979-1,Max Security Transport,2009,141,292.0,36.0
5980-1,Squidman's Pitstop - Limited Edition,2009,141,376.0,25.0
5981-1,Raid VPR,2010,141,59.0,17.0
5982-1,Smash 'n' Grab,2010,141,172.0,27.0
5983-1,SP Undercover Cruiser,2010,141,293.0,28.0
5984-1,Lunar Limo,2010,141,375.0,20.0
5985-1,Space Police Central,2010,141,566.0,93.0
5986-1,Amazon Ancient Ruins,1999,299,447.0,21.0
5987-1,Dino Research Compound,2000,298,614.0,9.0
5988-1,Pharaoh's Forbidden Ruins,1998,297,712.0,21.0
599-1,Super Basic Set,1982,469,724.0,24.0
5994-1,Catapult,2005,198,29.0,0.0
5998-1,Vladek,2005,198,6.0,0.0
5999-1,Jayko,2005,198,6.0,0.0
60000-1,Fire Motorcycle,2013,58,37.0,10.0
6000-1,Idea Book 6000,1980,497,2.0,0.0
60001-1,Fire Rescue,2013,58,74.0,9.0
60002-1,Fire Truck,2013,58,189.0,26.0
60003-1,Fire Emergency,2013,58,281.0,32.0
60004-1,Fire Station,2013,58,672.0,109.0
60005-1,Fire Boat,2013,58,216.0,20.0
60006-1,Police ATV,2013,61,44.0,12.0
60007-1,High Speed Chase,2013,61,265.0,35.0
60008-1,Museum Break-in,2013,61,511.0,71.0
60009-1,Helicopter Arrest,2013,61,331.0,35.0
600-1,Ambulance,1970,420,17.0,4.0
60010-1,Fire Helicopter,2013,58,202.0,22.0
6001095-1,Hulk,2012,487,4.0,0.0
60011-1,Surfer Rescue,2013,55,35.0,2.0
60012-1,Coast Guard 4 x 4,2013,55,111.0,27.0
60013-1,Coast Guard Helicopter,2013,55,229.0,18.0
60014-1,Coast Guard Patrol,2013,55,425.0,41.0
60015-1,Coast Guard Plane,2013,55,270.0,25.0
60016-1,Tanker Truck,2013,63,182.0,17.0
60017-1,Flatbed Truck,2013,63,188.0,35.0
60018-1,Cement Mixer,2013,56,211.0,18.0
60019-1,Stunt Plane,2013,53,132.0,18.0
600-2,Police Patrol,1978,80,20.0,3.0
60020-1,Cargo Truck,2013,54,303.0,25.0
6002-1,Town Figures,1983,84,20.0,0.0
60021-1,Cargo Heliplane,2013,53,382.0,17.0
6002-2,Castle Figures,1983,189,22.0,0.0
60022-1,Cargo Terminal,2013,53,643.0,23.0
60023-1,City Starter Set,2013,52,236.0,47.0
60024-1,"Advent Calendar 2013, City",2013,208,0.0,0.0
60024-10,"Advent Calendar 2013, City (Day  9)",2013,220,4.0,0.0
60024-11,"Advent Calendar 2013, City (Day 10)",2013,220,15.0,0.0
60024-12,"Advent Calendar 2013, City (Day 11)",2013,220,9.0,9.0
60024-13,"Advent Calendar 2013, City (Day 12)",2013,220,13.0,10.0
60024-14,"60024 Advent Calendar 2013, City (Day 13)",2013,220,6.0,3.0
60024-15,"60024 Advent Calendar 2013, City (Day 14)",2013,220,17.0,0.0
60024-16,"60024 Advent Calendar 2013, City (Day 15)",2013,220,20.0,2.0
60024-17,"60024 Advent Calendar 2013, City (Day 16)",2013,220,14.0,0.0
60024-18,"60024 Advent Calendar 2013, City (Day 17)",2013,220,9.0,0.0
60024-19,"60024 Advent Calendar 2013, City (Day 18)",2013,220,14.0,0.0
60024-2,"Advent Calendar 2013, City (Day  1)",2013,220,7.0,0.0
60024-20,"60024 Advent Calendar 2013, City (Day 19)",2013,220,9.0,3.0
60024-21,"60024 Advent Calendar 2013, City (Day 20)",2013,220,8.0,4.0
60024-22,"60024 Advent Calendar 2013, City (Day 21)",2013,220,20.0,2.0
60024-23,"60024 Advent Calendar 2013, City (Day 22)",2013,220,18.0,4.0
60024-24,"60024 Advent Calendar 2013, City (Day 23)",2013,220,22.0,0.0
60024-25,"60024 Advent Calendar 2013, City (Day 24) Santa",2013,220,7.0,0.0
60024-3,"Advent Calendar 2013, City (Day  2)",2013,220,11.0,2.0
60024-4,"Advent Calendar 2013, City (Day  3)",2013,220,4.0,0.0
60024-5,"Advent Calendar 2013, City (Day  4)",2013,220,9.0,0.0
60024-6,"Advent Calendar 2013, City (Day  5)",2013,220,9.0,0.0
60024-7,"Advent Calendar 2013, City (Day  6)",2013,220,10.0,0.0
60024-8,"Advent Calendar 2013, City (Day  7)",2013,220,9.0,0.0
60024-9,"Advent Calendar 2013, City (Day  8)",2013,220,5.0,4.0
60025-1,Grand Prix Truck,2013,52,308.0,27.0
60026-1,Town Square,2013,63,860.0,88.0
60027-1,Monster Truck Transporter,2013,52,292.0,25.0
60031-1,City Corner {re-issue from set 7641-1},2013,63,445.0,52.0
60032-1,Arctic Snowmobile,2014,65,42.0,5.0
60033-1,Arctic Ice Crawler,2014,65,101.0,18.0
60034-1,Arctic Helicrane,2014,65,257.0,20.0
60035-1,Arctic Outpost,2014,65,341.0,45.0
60036-1,Arctic Base Camp,2014,65,706.0,58.0
6004-1,Crossbow Cart,1997,195,21.0,0.0
60041-1,Crook Pursuit,2014,61,36.0,8.0
60042-1,High Speed Police Chase,2014,61,103.0,14.0
60043-1,Prisoner Transporter,2014,61,186.0,21.0
60044-1,Mobile Police Unit,2014,61,346.0,42.0
60045-1,Police Patrol,2014,61,393.0,37.0
60046-1,Helicopter Surveillance,2014,61,503.0,25.0
60047-1,Police Station,2014,61,800.0,97.0
60048-1,Police Dog Unit,2014,61,234.0,14.0
60049-1,Helicopter Transporter,2014,61,347.0,34.0
60050-1,Train Station,2014,66,392.0,47.0
60051-1,High-Speed Passenger Train,2014,66,540.0,75.0
6005188-1,Darth Maul,2012,166,6.0,2.0
60052-1,Cargo Train,2014,66,889.0,33.0
60053-1,Race Car,2014,52,96.0,14.0
60054-1,Light Repair Truck,2014,52,82.0,18.0
60055-1,Monster Truck,2014,52,73.0,9.0
60056-1,Tow Truck,2014,52,220.0,16.0
60057-1,Camper Van,2014,52,180.0,21.0
60058-1,SUV with Watercraft,2014,52,201.0,17.0
60059-1,Logging Truck,2014,52,223.0,15.0
60060-1,Auto Transporter,2014,52,325.0,35.0
60061-1,Airport Fire Truck,2014,52,287.0,46.0
6006139-1,Best Friends Promotional Brick Set,2012,494,2.0,0.0
60062-1,Arctic Icebreaker,2014,65,666.0,75.0
60063-1,Advent Calendar 2014 City,2014,208,0.0,0.0
60063-10,Advent Calendar 2014 City (Day 9) Handcart with Bread,2014,220,6.0,0.0
60063-11,Advent Calendar 2014 City (Day 10) Small Catapult,2014,220,9.0,0.0
60063-12,Advent Calendar 2014 City (Day 11) Policeman with Megaphone and Sheet Music,2014,220,6.0,0.0
60063-13,Advent Calendar 2014 City (Day 12) Duck with Remote Control,2014,220,12.0,2.0
60063-14,Advent Calendar 2014 City (Day 13) Burglar with Bag and Flashlight,2014,220,7.0,3.0
60063-15,Advent Calendar 2014 City (Day 14) Sled,2014,220,7.0,0.0
60063-16,Advent Calendar 2014 City (Day 15) Dog with Bone and Food Dish,2014,220,4.0,0.0
60063-17,Advent Calendar 2014 City (Day 16) Santa's Snowmobile,2014,220,11.0,2.0
60063-18,Advent Calendar 2014 City (Day 17) Santa's Sled with Box,2014,220,11.0,0.0
60063-19,Advent Calendar 2014 City (Day 18) Policeman with Cup and Handcuffs,2014,220,6.0,0.0
60063-2,Advent Calendar 2014 City (Day 1) Boy Posting Christmas Mail,2014,220,5.0,0.0
60063-20,Advent Calendar 2014 City (Day 19) Turkey Dinner,2014,220,8.0,3.0
60063-21,"Advent Calendar 2014 City (Day 20) Axe, Shovel and Logs",2014,220,7.0,0.0
60063-22,Advent Calendar 2014 City (Day 21) Christmas Present and Stocking,2014,220,17.0,0.0
60063-23,Advent Calendar 2014 City (Day 22) Christmas Tree,2014,220,12.0,13.0
60063-24,Advent Calendar 2014 City (Day 23) Tricycle,2014,220,14.0,0.0
60063-25,Advent Calendar 2014 City (Day 24) Santa with Bag and Cookie,2014,220,7.0,0.0
60063-3,Advent Calendar 2014 City (Day 2) Mailbox with Green Frog,2014,220,10.0,0.0
60063-4,Advent Calendar 2014 City (Day 3) Snowman,2014,220,5.0,0.0
60063-5,Advent Calendar 2014 City (Day 4) Pie Stall,2014,220,7.0,0.0
60063-6,Advent Calendar 2014 City (Day 5) Girl with Croissant,2014,220,5.0,0.0
60063-7,Advent Calendar 2014 City (Day 6) Fruit Stall,2014,220,18.0,0.0
60063-8,Advent Calendar 2014 City (Day 7) Little Shop,2014,220,18.0,2.0
60063-9,Advent Calendar 2014 City (Day 8) Girl on Ice Skates,2014,220,6.0,0.0
60064-1,Arctic Supply Plane,2014,65,359.0,30.0
60065-1,ATV Patrol,2015,61,56.0,9.0
60066-1,Swamp Police Starter Set,2015,61,81.0,4.0
60067-1,Helicopter Pursuit,2015,61,240.0,22.0
60068-1,Crooks’ Hideout,2015,61,433.0,36.0
60069-1,Swamp Police Station,2015,61,685.0,45.0
60070-1,Water Plane Chase,2015,61,236.0,25.0
6007-1,Bat Lord,1997,195,12.0,4.0
60071-1,Hovercraft Arrest,2015,61,310.0,18.0
60072-1,Demolition Starter Set,2015,56,80.0,10.0
60073-1,Service Truck,2015,56,213.0,19.0
60074-1,Bulldozer,2015,56,391.0,12.0
60075-1,Excavator and Truck,2015,56,289.0,21.0
60076-1,Demolition Site,2015,56,772.0,28.0
60077-1,Space Starter Set,2015,93,98.0,16.0
60078-1,Utility Shuttle,2015,93,152.0,6.0
60079-1,Training Jet Transporter,2015,93,427.0,36.0
60080-1,Spaceport,2015,93,562.0,42.0
6008-1,Royal King,1995,201,13.0,0.0
60081-1,Pickup Tow Truck,2015,63,188.0,33.0
60082-1,Dune Buggy Trailer,2015,64,206.0,15.0
60083-1,Snowplow Truck,2015,63,177.0,28.0
60084-1,Racing Bike Transporter,2015,63,168.0,15.0
60085-1,4x4 with Powerboat,2015,59,283.0,30.0
60086-1,City Starter Set,2015,52,218.0,34.0
60088-1,Fire Starter Set,2015,58,84.0,13.0
60090-1,Deep Sea Scuba Scooter,2015,86,38.0,8.0
6009-1,Black Knight,1992,188,24.0,0.0
60091-1,Deep Sea Starter Set,2015,86,85.0,9.0
60092-1,Deep Sea Submarine,2015,86,258.0,33.0
60093-1,Deep Sea Helicopter,2015,86,364.0,22.0
60095-1,Deep Sea Exploration Vessel,2015,86,698.0,52.0
60096-1,Deep Sea Operation Base,2015,86,869.0,37.0
60097-1,City Square,2015,63,1607.0,138.0
60098-1,Heavy-Haul Train,2015,66,969.0,34.0
60099-1,LEGO® City Advent Calendar 2015,2015,208,299.0,21.0
60100-1,Airport Starter Set,2016,53,79.0,5.0
6010-1,Supply Wagon,1984,199,36.0,0.0
60101-1,Airport Cargo Plane,2016,53,147.0,9.0
60102-1,Airport VIP Service,2016,53,331.0,46.0
60103-1,Airport Air Show,2016,53,655.0,51.0
60104-1,Airport Passenger Terminal,2016,53,644.0,49.0
60105-1,Fire ATV,2016,58,58.0,10.0
60106-1,Fire Starter Set,2016,58,83.0,14.0
60107-1,Fire Ladder Truck,2016,58,183.0,30.0
60108-1,Fire Response Unit,2016,58,230.0,39.0
60109-1,Fire Boat,2016,58,360.0,52.0
601-1,Shell Gas Pump,1978,76,11.0,1.0
60110-1,Fire Station,2016,58,844.0,118.0
6011-1,Black Knight's Treasure,1985,187,27.0,0.0
60111-1,Fire Utility Truck,2016,58,314.0,53.0
60112-1,Fire Engine,2016,58,320.0,55.0
60113-1,Rally Car,2016,63,94.0,19.0
60114-1,Race Boat,2016,52,84.0,10.0
60115-1,4 x 4 Off Roader,2016,64,178.0,18.0
60116-1,Ambulance Plane,2016,60,168.0,26.0
60117-1,Van & Caravan,2016,63,228.0,34.0
60118-1,Garbage Truck,2016,52,232.0,28.0
60119-1,Ferry,2016,59,286.0,24.0
601-2,Tow Truck,1970,397,20.0,1.0
60120-1,Volcano Starter Set,2016,52,73.0,17.0
6012-1,Siege Cart,1986,199,54.0,0.0
60121-1,Volcano Exploration Truck,2016,52,160.0,22.0
60122-1,Volcano Crawler,2016,52,301.0,30.0
60123-1,Volcano Supply Helicopter,2016,52,307.0,22.0
60124-1,Volcano Exploration Base,2016,52,743.0,111.0
60125-1,Volcano Heavy-Lift Helicopter,2016,52,1173.0,101.0
60126-1,Tire Escape,2016,61,46.0,4.0
60127-1,Prison Island Starter Set,2016,61,90.0,11.0
60128-1,Police Pursuit,2016,61,172.0,22.0
